product_id,supplier_name,origin_location,destination,quantity,dispatch_date,expected_date,actual_date,carrier_type,status,planned_transit_days,actual_transit_days,delay_days,is_delayed_target
PROD-28783,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,4764,7/14/2025 3:56,7/19/2025 3:56,7/17/2025 3:56,Air Cargo,Delivered,5,3,-2,0
PROD-170820,Tokyo Logistics Co,Yokohama Port,Chennai Port,3036,10/30/2025 8:07,11/10/2025 8:07,11/16/2025 8:07,Air Cargo,Delayed,11,17,6,1
PROD-817711,Kyoto Tech Components,Nagoya Airport,Bengaluru Hub,2579,4/18/2026 23:58,5/3/2026 23:58,5/1/2026 23:58,Sea Freight,Delivered,15,13,-2,0
PROD-898746,Kyoto Tech Components,Tokyo Port,Chennai Port,3059,5/29/2026 13:49,6/11/2026 13:49,6/9/2026 13:49,Air Cargo,Delivered,13,11,-2,0
PROD-236047,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,1230,8/30/2025 23:53,9/12/2025 23:53,9/12/2025 23:53,Air Cargo,Delivered,13,13,0,0
PROD-282154,Tokyo Logistics Co,Yokohama Port,Chennai Port,852,2/13/2026 16:06,2/22/2026 16:06,2/22/2026 16:06,Express Road,Delivered,9,9,0,0
PROD-538214,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,4011,2/4/2026 3:14,2/18/2026 3:14,2/18/2026 3:14,Air Cargo,Delivered,14,14,0,0
PROD-818207,Osaka Freight Corp,Osaka Port,Chennai Port,1180,6/18/2025 11:21,7/1/2025 11:21,6/30/2025 11:21,Sea Freight,Delivered,13,12,-1,0
PROD-715338,Tokyo Logistics Co,Osaka Port,Chennai Port,4243,5/30/2026 9:17,6/12/2026 9:17,6/11/2026 9:17,Sea Freight,Delivered,13,12,-1,0
PROD-955793,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,4806,6/14/2025 9:35,6/19/2025 9:35,6/19/2025 9:35,Sea Freight,Delivered,5,5,0,0
PROD-181614,Osaka Freight Corp,Nagoya Airport,Chennai Port,532,7/29/2025 11:25,8/3/2025 11:25,8/12/2025 11:25,Air Cargo,Delayed,5,14,9,1
PROD-8874,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,4687,1/16/2026 17:03,1/23/2026 17:03,1/23/2026 17:03,Express Road,Delivered,7,7,0,0
PROD-637894,Tokyo Logistics Co,Nagoya Airport,Bengaluru Hub,1418,8/31/2025 21:06,9/10/2025 21:06,,Express Road,In-Transit,10,-1,0,0
PROD-320297,Nagoya Auto Parts,Tokyo Port,Chennai Port,4542,4/1/2026 4:46,4/10/2026 4:46,4/10/2026 4:46,Air Cargo,Delivered,9,9,0,0
PROD-743826,Tokyo Logistics Co,Tokyo Port,Bengaluru Hub,4805,2/26/2026 11:18,3/3/2026 11:18,3/3/2026 11:18,Air Cargo,Delivered,5,5,0,0
PROD-444393,Tokyo Logistics Co,Tokyo Port,Chennai Port,1623,1/31/2026 21:41,2/5/2026 21:41,2/4/2026 21:41,Air Cargo,Delivered,5,4,-1,0
PROD-892952,Kyoto Tech Components,Nagoya Airport,Bengaluru Hub,4765,5/4/2026 5:10,5/10/2026 5:10,5/10/2026 5:10,Sea Freight,Delivered,6,6,0,0
PROD-264239,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,137,10/16/2025 12:17,10/24/2025 12:17,11/3/2025 12:17,Air Cargo,Delayed,8,18,10,1
PROD-316822,Osaka Freight Corp,Osaka Port,Chennai Port,1959,8/29/2025 20:21,9/7/2025 20:21,9/5/2025 20:21,Express Road,Delivered,9,7,-2,0
PROD-864352,Kyoto Tech Components,Nagoya Airport,Chennai Port,1177,2/13/2026 11:43,2/20/2026 11:43,2/18/2026 11:43,Express Road,Delivered,7,5,-2,0
PROD-612879,Nagoya Auto Parts,Tokyo Port,Bengaluru Hub,3984,1/24/2026 21:58,2/2/2026 21:58,2/1/2026 21:58,Sea Freight,Delivered,9,8,-1,0
PROD-536361,Tokyo Logistics Co,Tokyo Port,Chennai Port,2822,7/18/2025 12:25,7/27/2025 12:25,7/27/2025 12:25,Sea Freight,Delivered,9,9,0,0
PROD-884247,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,662,6/11/2026 4:20,6/18/2026 4:20,6/16/2026 4:20,Air Cargo,Delivered,7,5,-2,0
PROD-588730,Osaka Freight Corp,Yokohama Port,Chennai Port,1340,4/13/2026 17:22,4/22/2026 17:22,4/20/2026 17:22,Air Cargo,Delivered,9,7,-2,0
PROD-638635,Nagoya Auto Parts,Tokyo Port,Chennai Port,3768,2/2/2026 14:02,2/15/2026 14:02,2/22/2026 14:02,Sea Freight,Delayed,13,20,7,1
PROD-717659,Osaka Freight Corp,Yokohama Port,Chennai Port,1548,9/22/2025 9:27,10/6/2025 9:27,10/4/2025 9:27,Air Cargo,Delivered,14,12,-2,0
PROD-66938,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,4525,7/20/2025 15:12,7/28/2025 15:12,7/26/2025 15:12,Sea Freight,Delivered,8,6,-2,0
PROD-289913,Osaka Freight Corp,Tokyo Port,Chennai Port,3049,10/11/2025 23:22,10/21/2025 23:22,10/20/2025 23:22,Air Cargo,Delivered,10,9,-1,0
PROD-903339,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,4724,1/31/2026 2:53,2/14/2026 2:53,2/14/2026 2:53,Sea Freight,Delivered,14,14,0,0
PROD-687991,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,4141,9/20/2025 6:41,9/25/2025 6:41,9/23/2025 6:41,Express Road,Delivered,5,3,-2,0
PROD-935721,Tokyo Logistics Co,Yokohama Port,Bengaluru Hub,782,2/25/2026 20:51,3/6/2026 20:51,3/4/2026 20:51,Sea Freight,Delivered,9,7,-2,0
PROD-197509,Tokyo Logistics Co,Yokohama Port,Chennai Port,2516,2/4/2026 2:11,2/16/2026 2:11,2/15/2026 2:11,Express Road,Delivered,12,11,-1,0
PROD-802658,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,3426,8/4/2025 21:49,8/16/2025 21:49,8/16/2025 21:49,Express Road,Delivered,12,12,0,0
PROD-59532,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,105,9/6/2025 22:01,9/20/2025 22:01,9/20/2025 22:01,Sea Freight,Delivered,14,14,0,0
PROD-841339,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,1393,4/1/2026 7:47,4/16/2026 7:47,4/26/2026 7:47,Air Cargo,Delayed,15,25,10,1
PROD-423727,Kyoto Tech Components,Osaka Port,Chennai Port,3705,4/3/2026 0:06,4/8/2026 0:06,4/12/2026 0:06,Express Road,Delayed,5,9,4,1
PROD-713824,Nagoya Auto Parts,Tokyo Port,Chennai Port,1666,2/7/2026 9:38,2/21/2026 9:38,2/20/2026 9:38,Sea Freight,Delivered,14,13,-1,0
PROD-26691,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,638,8/1/2025 6:10,8/13/2025 6:10,8/13/2025 6:10,Sea Freight,Delivered,12,12,0,0
PROD-309963,Kyoto Tech Components,Osaka Port,Bengaluru Hub,1765,2/5/2026 12:40,2/10/2026 12:40,2/9/2026 12:40,Express Road,Delivered,5,4,-1,0
PROD-438897,Tokyo Logistics Co,Yokohama Port,Chennai Port,473,9/13/2025 21:39,9/27/2025 21:39,10/4/2025 21:39,Express Road,Delayed,14,21,7,1
PROD-772519,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,2859,11/5/2025 22:12,11/19/2025 22:12,11/18/2025 22:12,Express Road,Delivered,14,13,-1,0
PROD-742464,Kyoto Tech Components,Osaka Port,Chennai Port,1300,6/24/2025 1:11,7/8/2025 1:11,7/6/2025 1:11,Sea Freight,Delivered,14,12,-2,0
PROD-855653,Nagoya Auto Parts,Tokyo Port,Bengaluru Hub,3358,6/9/2026 11:21,6/19/2026 11:21,6/19/2026 11:21,Express Road,Delivered,10,10,0,0
PROD-761842,Nagoya Auto Parts,Nagoya Airport,Chennai Port,2252,8/19/2025 12:20,8/30/2025 12:20,8/28/2025 12:20,Sea Freight,Delivered,11,9,-2,0
PROD-719656,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,4771,2/26/2026 16:48,3/6/2026 16:48,3/4/2026 16:48,Air Cargo,Delivered,8,6,-2,0
PROD-823024,Tokyo Logistics Co,Tokyo Port,Chennai Port,4120,12/23/2025 10:04,1/1/2026 10:04,12/31/2025 10:04,Air Cargo,Delivered,9,8,-1,0
PROD-986361,Tokyo Logistics Co,Yokohama Port,Bengaluru Hub,2950,12/1/2025 21:46,12/12/2025 21:46,12/12/2025 21:46,Sea Freight,Delivered,11,11,0,0
PROD-531958,Kyoto Tech Components,Nagoya Airport,Bengaluru Hub,2441,2/11/2026 13:01,2/17/2026 13:01,2/16/2026 13:01,Sea Freight,Delivered,6,5,-1,0
PROD-178243,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,1913,9/28/2025 19:01,10/10/2025 19:01,10/10/2025 19:01,Air Cargo,Delivered,12,12,0,0
PROD-919071,Tokyo Logistics Co,Tokyo Port,Chennai Port,480,4/14/2026 4:25,4/24/2026 4:25,,Air Cargo,In-Transit,10,-1,0,0
PROD-308054,Kyoto Tech Components,Tokyo Port,Bengaluru Hub,1055,1/1/2026 1:03,1/9/2026 1:03,1/18/2026 1:03,Sea Freight,Delayed,8,17,9,1
PROD-134159,Tokyo Logistics Co,Osaka Port,Chennai Port,3839,7/16/2025 19:09,7/27/2025 19:09,7/27/2025 19:09,Air Cargo,Delivered,11,11,0,0
PROD-760413,Kyoto Tech Components,Tokyo Port,Bengaluru Hub,4961,3/8/2026 18:18,3/22/2026 18:18,3/20/2026 18:18,Express Road,Delivered,14,12,-2,0
PROD-799977,Tokyo Logistics Co,Yokohama Port,Bengaluru Hub,3533,4/2/2026 9:20,4/16/2026 9:20,4/15/2026 9:20,Express Road,Delivered,14,13,-1,0
PROD-992921,Osaka Freight Corp,Osaka Port,Bengaluru Hub,736,5/10/2026 11:26,5/17/2026 11:26,5/15/2026 11:26,Air Cargo,Delivered,7,5,-2,0
PROD-351936,Kyoto Tech Components,Tokyo Port,Chennai Port,1038,2/14/2026 9:47,2/26/2026 9:47,2/26/2026 9:47,Sea Freight,Delivered,12,12,0,0
PROD-233049,Tokyo Logistics Co,Yokohama Port,Bengaluru Hub,3634,2/5/2026 4:12,2/15/2026 4:12,2/15/2026 4:12,Express Road,Delivered,10,10,0,0
PROD-780360,Tokyo Logistics Co,Nagoya Airport,Bengaluru Hub,3098,10/18/2025 21:55,10/25/2025 21:55,10/30/2025 21:55,Express Road,Delayed,7,12,5,1
PROD-440897,Kyoto Tech Components,Osaka Port,Chennai Port,4607,4/25/2026 10:21,5/1/2026 10:21,5/1/2026 10:21,Express Road,Delivered,6,6,0,0
PROD-347411,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,871,3/25/2026 23:48,3/31/2026 23:48,3/30/2026 23:48,Air Cargo,Delivered,6,5,-1,0
PROD-614015,Osaka Freight Corp,Yokohama Port,Chennai Port,4482,10/24/2025 21:40,11/6/2025 21:40,11/4/2025 21:40,Express Road,Delivered,13,11,-2,0
PROD-892562,Nagoya Auto Parts,Yokohama Port,Chennai Port,1512,9/26/2025 13:10,10/10/2025 13:10,10/10/2025 13:10,Express Road,Delivered,14,14,0,0
PROD-56284,Tokyo Logistics Co,Yokohama Port,Bengaluru Hub,4005,7/24/2025 4:01,8/2/2025 4:01,8/1/2025 4:01,Sea Freight,Delivered,9,8,-1,0
PROD-611922,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,1373,4/23/2026 14:11,4/28/2026 14:11,5/4/2026 14:11,Sea Freight,Delayed,5,11,6,1
PROD-650803,Osaka Freight Corp,Yokohama Port,Bengaluru Hub,4399,1/9/2026 2:28,1/18/2026 2:28,1/25/2026 2:28,Express Road,Delayed,9,16,7,1
PROD-932630,Kyoto Tech Components,Tokyo Port,Bengaluru Hub,206,7/7/2025 3:50,7/13/2025 3:50,7/21/2025 3:50,Sea Freight,Delayed,6,14,8,1
PROD-125636,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,1169,8/21/2025 4:54,8/26/2025 4:54,8/26/2025 4:54,Express Road,Delivered,5,5,0,0
PROD-400209,Tokyo Logistics Co,Yokohama Port,Chennai Port,1688,4/23/2026 23:51,5/5/2026 23:51,5/5/2026 23:51,Sea Freight,Delivered,12,12,0,0
PROD-433174,Tokyo Logistics Co,Nagoya Airport,Chennai Port,3342,12/21/2025 16:01,12/28/2025 16:01,12/27/2025 16:01,Sea Freight,Delivered,7,6,-1,0
PROD-895735,Kyoto Tech Components,Nagoya Airport,Chennai Port,3865,6/30/2025 21:28,7/5/2025 21:28,7/5/2025 21:28,Air Cargo,Delivered,5,5,0,0
PROD-210026,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,287,8/5/2025 5:16,8/16/2025 5:16,8/16/2025 5:16,Express Road,Delivered,11,11,0,0
PROD-597062,Tokyo Logistics Co,Nagoya Airport,Chennai Port,3197,10/14/2025 7:21,10/21/2025 7:21,10/21/2025 7:21,Express Road,Delivered,7,7,0,0
PROD-479798,Kyoto Tech Components,Tokyo Port,Bengaluru Hub,2259,5/3/2026 6:03,5/8/2026 6:03,5/8/2026 6:03,Sea Freight,Delivered,5,5,0,0
PROD-904285,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,4748,8/2/2025 11:03,8/15/2025 11:03,8/15/2025 11:03,Sea Freight,Delivered,13,13,0,0
PROD-816779,Tokyo Logistics Co,Osaka Port,Chennai Port,4664,2/27/2026 12:58,3/7/2026 12:58,3/6/2026 12:58,Air Cargo,Delivered,8,7,-1,0
PROD-348787,Tokyo Logistics Co,Nagoya Airport,Bengaluru Hub,3327,7/10/2025 15:57,7/21/2025 15:57,7/20/2025 15:57,Sea Freight,Delivered,11,10,-1,0
PROD-185413,Tokyo Logistics Co,Osaka Port,Chennai Port,2186,1/27/2026 15:04,2/2/2026 15:04,2/1/2026 15:04,Air Cargo,Delivered,6,5,-1,0
PROD-60831,Kyoto Tech Components,Osaka Port,Bengaluru Hub,1940,10/3/2025 14:54,10/18/2025 14:54,10/27/2025 14:54,Express Road,Delayed,15,24,9,1
PROD-286814,Nagoya Auto Parts,Yokohama Port,Chennai Port,1654,6/12/2025 20:54,6/23/2025 20:54,6/22/2025 20:54,Sea Freight,Delivered,11,10,-1,0
PROD-811117,Tokyo Logistics Co,Tokyo Port,Chennai Port,1303,8/26/2025 14:59,9/2/2025 14:59,9/1/2025 14:59,Air Cargo,Delivered,7,6,-1,0
PROD-801619,Osaka Freight Corp,Osaka Port,Chennai Port,1339,8/11/2025 17:32,8/19/2025 17:32,8/17/2025 17:32,Sea Freight,Delivered,8,6,-2,0
PROD-823353,Tokyo Logistics Co,Nagoya Airport,Bengaluru Hub,3438,8/8/2025 0:23,8/23/2025 0:23,8/21/2025 0:23,Sea Freight,Delivered,15,13,-2,0
PROD-92318,Tokyo Logistics Co,Nagoya Airport,Chennai Port,1907,3/17/2026 0:51,4/1/2026 0:51,3/31/2026 0:51,Sea Freight,Delivered,15,14,-1,0
PROD-454779,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,3095,7/28/2025 9:55,8/10/2025 9:55,8/10/2025 9:55,Express Road,Delivered,13,13,0,0
PROD-422988,Osaka Freight Corp,Yokohama Port,Bengaluru Hub,2073,1/28/2026 12:35,2/2/2026 12:35,2/2/2026 12:35,Sea Freight,Delivered,5,5,0,0
PROD-500590,Nagoya Auto Parts,Nagoya Airport,Bengaluru Hub,3162,11/14/2025 20:19,11/20/2025 20:19,11/19/2025 20:19,Express Road,Delivered,6,5,-1,0
PROD-39557,Nagoya Auto Parts,Osaka Port,Chennai Port,2810,10/29/2025 3:38,11/7/2025 3:38,11/6/2025 3:38,Air Cargo,Delivered,9,8,-1,0
PROD-766151,Osaka Freight Corp,Osaka Port,Bengaluru Hub,3053,12/23/2025 2:35,1/3/2026 2:35,1/1/2026 2:35,Sea Freight,Delivered,11,9,-2,0
PROD-14760,Osaka Freight Corp,Nagoya Airport,Chennai Port,4971,10/25/2025 10:06,11/5/2025 10:06,11/4/2025 10:06,Express Road,Delivered,11,10,-1,0
PROD-793612,Osaka Freight Corp,Yokohama Port,Bengaluru Hub,1550,5/2/2026 22:42,5/13/2026 22:42,5/13/2026 22:42,Air Cargo,Delivered,11,11,0,0
PROD-199834,Tokyo Logistics Co,Osaka Port,Chennai Port,4261,4/11/2026 11:28,4/20/2026 11:28,4/18/2026 11:28,Sea Freight,Delivered,9,7,-2,0
PROD-4324,Osaka Freight Corp,Osaka Port,Chennai Port,3352,6/17/2025 16:38,6/27/2025 16:38,7/6/2025 16:38,Air Cargo,Delayed,10,19,9,1
PROD-260909,Osaka Freight Corp,Yokohama Port,Bengaluru Hub,3114,1/26/2026 0:58,2/7/2026 0:58,,Express Road,In-Transit,12,-1,0,0
PROD-919585,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,2269,9/1/2025 18:58,9/15/2025 18:58,9/14/2025 18:58,Express Road,Delivered,14,13,-1,0
PROD-135193,Kyoto Tech Components,Nagoya Airport,Bengaluru Hub,2565,10/14/2025 22:04,10/27/2025 22:04,10/27/2025 22:04,Air Cargo,Delivered,13,13,0,0
PROD-527786,Nagoya Auto Parts,Yokohama Port,Chennai Port,1951,7/18/2025 15:54,7/27/2025 15:54,7/27/2025 15:54,Sea Freight,Delivered,9,9,0,0
PROD-175133,Tokyo Logistics Co,Nagoya Airport,Chennai Port,1468,1/12/2026 3:44,1/27/2026 3:44,1/27/2026 3:44,Sea Freight,Delivered,15,15,0,0
PROD-47939,Osaka Freight Corp,Osaka Port,Bengaluru Hub,1813,7/4/2025 23:52,7/10/2025 23:52,7/20/2025 23:52,Air Cargo,Delayed,6,16,10,1
PROD-304955,Nagoya Auto Parts,Osaka Port,Chennai Port,4180,9/28/2025 1:33,10/13/2025 1:33,10/13/2025 1:33,Sea Freight,Delivered,15,15,0,0
PROD-545561,Tokyo Logistics Co,Nagoya Airport,Chennai Port,1309,11/24/2025 16:07,11/30/2025 16:07,11/28/2025 16:07,Sea Freight,Delivered,6,4,-2,0
PROD-354245,Nagoya Auto Parts,Osaka Port,Chennai Port,1642,1/14/2026 23:13,1/26/2026 23:13,1/26/2026 23:13,Sea Freight,Delivered,12,12,0,0
PROD-720141,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,3698,11/16/2025 12:59,11/28/2025 12:59,12/5/2025 12:59,Express Road,Delayed,12,19,7,1
PROD-359381,Tokyo Logistics Co,Tokyo Port,Bengaluru Hub,1345,6/9/2026 17:39,6/15/2026 17:39,6/23/2026 17:39,Air Cargo,Delayed,6,14,8,1
PROD-513989,Kyoto Tech Components,Osaka Port,Chennai Port,1696,6/9/2026 23:30,6/24/2026 23:30,6/29/2026 23:30,Sea Freight,Delayed,15,20,5,1
PROD-197579,Tokyo Logistics Co,Yokohama Port,Chennai Port,4434,10/20/2025 8:41,10/31/2025 8:41,11/7/2025 8:41,Express Road,Delayed,11,18,7,1
PROD-950947,Kyoto Tech Components,Tokyo Port,Bengaluru Hub,3197,8/10/2025 8:55,8/16/2025 8:55,8/16/2025 8:55,Express Road,Delivered,6,6,0,0
PROD-422986,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,1627,5/12/2026 12:21,5/22/2026 12:21,5/22/2026 12:21,Express Road,Delivered,10,10,0,0
PROD-235217,Osaka Freight Corp,Osaka Port,Bengaluru Hub,2022,6/18/2025 3:13,7/3/2025 3:13,7/3/2025 3:13,Sea Freight,Delivered,15,15,0,0
PROD-137579,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,2453,3/3/2026 17:46,3/10/2026 17:46,3/20/2026 17:46,Air Cargo,Delayed,7,17,10,1
PROD-618337,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,3567,8/27/2025 6:49,9/8/2025 6:49,9/8/2025 6:49,Air Cargo,Delivered,12,12,0,0
PROD-129144,Tokyo Logistics Co,Tokyo Port,Chennai Port,473,12/12/2025 11:05,12/18/2025 11:05,12/18/2025 11:05,Express Road,Delivered,6,6,0,0
PROD-682141,Tokyo Logistics Co,Yokohama Port,Bengaluru Hub,3222,10/23/2025 1:02,10/30/2025 1:02,10/29/2025 1:02,Sea Freight,Delivered,7,6,-1,0
PROD-393417,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,4673,3/27/2026 11:11,4/2/2026 11:11,4/6/2026 11:11,Express Road,Delayed,6,10,4,1
PROD-268214,Nagoya Auto Parts,Nagoya Airport,Chennai Port,4475,4/27/2026 7:09,5/10/2026 7:09,5/10/2026 7:09,Air Cargo,Delivered,13,13,0,0
PROD-653404,Osaka Freight Corp,Yokohama Port,Bengaluru Hub,1818,3/19/2026 20:10,3/30/2026 20:10,3/29/2026 20:10,Sea Freight,Delivered,11,10,-1,0
PROD-50290,Tokyo Logistics Co,Tokyo Port,Chennai Port,2178,6/28/2025 21:29,7/5/2025 21:29,7/10/2025 21:29,Sea Freight,Delayed,7,12,5,1
PROD-685315,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,2997,2/7/2026 22:15,2/17/2026 22:15,2/15/2026 22:15,Air Cargo,Delivered,10,8,-2,0
PROD-50578,Osaka Freight Corp,Yokohama Port,Chennai Port,503,4/12/2026 12:48,4/17/2026 12:48,4/15/2026 12:48,Air Cargo,Delivered,5,3,-2,0
PROD-437020,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,1039,2/18/2026 1:46,2/26/2026 1:46,2/24/2026 1:46,Express Road,Delivered,8,6,-2,0
PROD-129598,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,151,11/20/2025 10:20,11/25/2025 10:20,11/23/2025 10:20,Air Cargo,Delivered,5,3,-2,0
PROD-497440,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,211,12/28/2025 0:56,1/12/2026 0:56,1/10/2026 0:56,Express Road,Delivered,15,13,-2,0
PROD-215477,Tokyo Logistics Co,Osaka Port,Chennai Port,1977,2/22/2026 11:59,2/28/2026 11:59,2/27/2026 11:59,Express Road,Delivered,6,5,-1,0
PROD-660929,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,3061,2/20/2026 1:28,3/4/2026 1:28,3/3/2026 1:28,Air Cargo,Delivered,12,11,-1,0
PROD-441315,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,3607,6/14/2025 13:09,6/23/2025 13:09,6/23/2025 13:09,Express Road,Delivered,9,9,0,0
PROD-694663,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,4820,2/7/2026 19:34,2/16/2026 19:34,2/24/2026 19:34,Express Road,Delayed,9,17,8,1
PROD-653050,Nagoya Auto Parts,Nagoya Airport,Chennai Port,1614,12/18/2025 4:29,12/29/2025 4:29,12/29/2025 4:29,Sea Freight,Delivered,11,11,0,0
PROD-143826,Kyoto Tech Components,Nagoya Airport,Bengaluru Hub,222,1/18/2026 8:26,1/30/2026 8:26,,Sea Freight,In-Transit,12,-1,0,0
PROD-942273,Tokyo Logistics Co,Yokohama Port,Chennai Port,700,11/11/2025 2:54,11/25/2025 2:54,11/24/2025 2:54,Sea Freight,Delivered,14,13,-1,0
PROD-753681,Nagoya Auto Parts,Nagoya Airport,Chennai Port,3425,7/19/2025 11:14,8/2/2025 11:14,7/31/2025 11:14,Sea Freight,Delivered,14,12,-2,0
PROD-296439,Kyoto Tech Components,Nagoya Airport,Chennai Port,4063,1/22/2026 18:10,2/5/2026 18:10,2/4/2026 18:10,Sea Freight,Delivered,14,13,-1,0
PROD-111425,Nagoya Auto Parts,Tokyo Port,Chennai Port,2878,7/22/2025 18:59,7/28/2025 18:59,7/28/2025 18:59,Express Road,Delivered,6,6,0,0
PROD-638584,Nagoya Auto Parts,Osaka Port,Bengaluru Hub,1803,12/9/2025 22:39,12/23/2025 22:39,12/21/2025 22:39,Express Road,Delivered,14,12,-2,0
PROD-275769,Kyoto Tech Components,Tokyo Port,Bengaluru Hub,3231,8/23/2025 2:32,9/7/2025 2:32,9/5/2025 2:32,Air Cargo,Delivered,15,13,-2,0
PROD-211469,Tokyo Logistics Co,Yokohama Port,Bengaluru Hub,1398,4/10/2026 20:18,4/19/2026 20:18,4/27/2026 20:18,Sea Freight,Delayed,9,17,8,1
PROD-429660,Nagoya Auto Parts,Nagoya Airport,Chennai Port,2416,10/19/2025 21:02,11/2/2025 21:02,11/5/2025 21:02,Express Road,Delayed,14,17,3,1
PROD-41319,Tokyo Logistics Co,Tokyo Port,Bengaluru Hub,3547,9/27/2025 0:33,10/12/2025 0:33,10/11/2025 0:33,Express Road,Delivered,15,14,-1,0
PROD-954578,Nagoya Auto Parts,Nagoya Airport,Chennai Port,2539,12/28/2025 8:26,1/9/2026 8:26,1/8/2026 8:26,Express Road,Delivered,12,11,-1,0
PROD-978451,Tokyo Logistics Co,Nagoya Airport,Bengaluru Hub,3259,8/26/2025 0:11,9/7/2025 0:11,9/6/2025 0:11,Air Cargo,Delivered,12,11,-1,0
PROD-245896,Osaka Freight Corp,Tokyo Port,Bengaluru Hub,3431,12/3/2025 16:58,12/14/2025 16:58,12/14/2025 16:58,Sea Freight,Delivered,11,11,0,0
PROD-704258,Tokyo Logistics Co,Nagoya Airport,Chennai Port,4728,6/12/2025 3:35,6/22/2025 3:35,6/22/2025 3:35,Air Cargo,Delivered,10,10,0,0
PROD-115795,Tokyo Logistics Co,Osaka Port,Bengaluru Hub,4763,7/13/2025 15:45,7/27/2025 15:45,8/6/2025 15:45,Express Road,Delayed,14,24,10,1
PROD-701520,Osaka Freight Corp,Nagoya Airport,Bengaluru Hub,1568,4/12/2026 5:02,4/23/2026 5:02,,Air Cargo,In-Transit,11,-1,0,0
PROD-995566,Kyoto Tech Components,Nagoya Airport,Chennai Port,2023,12/8/2025 14:47,12/18/2025 14:47,12/23/2025 14:47,Sea Freight,Delayed,10,15,5,1
PROD-536561,Osaka Freight Corp,Nagoya Airport,Chennai Port,2407,7/14/2025 1:13,7/24/2025 1:13,7/22/2025 1:13,Air Cargo,Delivered,10,8,-2,0
PROD-758724,Osaka Freight Corp,Osaka Port,Bengaluru Hub,2618,7/8/2025 13:26,7/23/2025 13:26,7/22/2025 13:26,Express Road,Delivered,15,14,-1,0
PROD-268322,Nagoya Auto Parts,Yokohama Port,Bengaluru Hub,2217,7/18/2025 3:28,7/27/2025 3:28,7/26/2025 3:28,Air Cargo,Delivered,9,8,-1,0
PROD-478938,Osaka Freight Corp,Nagoya Airport,Chennai Port,240,2/1/2026 11:41,2/15/2026 11:41,2/15/2026 11:41,Express Road,Delivered,14,14,0,0
PROD-310401,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,4960,6/7/2026 5:59,6/22/2026 5:59,6/20/2026 5:59,Air Cargo,Delivered,15,13,-2,0
PROD-52512,Kyoto Tech Components,Osaka Port,Bengaluru Hub,2141,9/15/2025 14:50,9/28/2025 14:50,9/26/2025 14:50,Sea Freight,Delivered,13,11,-2,0
PROD-183188,Tokyo Logistics Co,Yokohama Port,Bengaluru Hub,4021,7/17/2025 14:29,7/23/2025 14:29,7/21/2025 14:29,Sea Freight,Delivered,6,4,-2,0
PROD-893647,Osaka Freight Corp,Nagoya Airport,Chennai Port,2858,4/26/2026 10:05,5/8/2026 10:05,5/6/2026 10:05,Air Cargo,Delivered,12,10,-2,0
PROD-840534,Tokyo Logistics Co,Tokyo Port,Chennai Port,2378,9/25/2025 6:37,10/9/2025 6:37,,Express Road,In-Transit,14,-1,0,0
PROD-446688,Kyoto Tech Components,Yokohama Port,Bengaluru Hub,324,2/13/2026 7:57,2/24/2026 7:57,2/23/2026 7:57,Sea Freight,Delivered,11,10,-1,0
